time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-29 18:23:41+00:00,aacc5b,46.12307273735434,-86.52619171142578,258.9514058700507,137.8181924271256,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888620.554,1532888620.994,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:42+00:00,aacc5b,46.12307273735434,-86.52619171142578,258.9514058700507,137.8181924271256,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888620.554,1532888620.994,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:43+00:00,aacc5b,46.12307273735434,-86.52619171142578,258.8246447888029,137.17474411461006,-0.32512,UAL804,False,False,False,6222,11269.980000000001,11506.2,1532888620.554,1532888622.894,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:44+00:00,aacc5b,46.11799621582031,-86.51927668873856,259.08474470389075,136.44818033828298,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888623.616,1532888623.616,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:45+00:00,aacc5b,46.11799621582031,-86.51927668873856,259.00199074980134,135.0,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888623.616,1532888624.975,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:46+00:00,aacc5b,46.11470031738281,-86.5145204125381,259.00199074980134,135.0,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888625.814,1532888625.814,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:47+00:00,aacc5b,46.11311055846133,-86.51211547851562,259.3864195406144,134.27680977433926,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888626.827,1532888626.827,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:48+00:00,aacc5b,46.11311055846133,-86.51211547851562,259.08474470389075,133.55181966171705,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888626.827,1532888627.539,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:49+00:00,aacc5b,46.10980224609375,-86.50695056450076,259.55165592602117,132.83135031660152,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888628.917,1532888628.917,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:50+00:00,aacc5b,46.10980224609375,-86.50695056450076,259.55165592602117,132.83135031660152,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888628.917,1532888629.888,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
