time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-22 15:00:55+00:00,0d0979,28.45752263473252,-106.75258860868567,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12961.62,1532271651.058,1532271654.847,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:00:56+00:00,0d0979,28.45393811242055,-106.76352108226104,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12969.24,1532271655.845,1532271655.845,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:00:57+00:00,0d0979,28.45393811242055,-106.76352108226104,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12969.24,1532271655.845,1532271656.804,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:00:58+00:00,0d0979,28.452346801757812,-106.76830585186298,237.83397651118878,249.48747055395813,-0.32512,LET7256,False,False,False,,12192,12961.62,1532271657.947,1532271657.947,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:00:59+00:00,0d0979,28.452346801757812,-106.76830585186298,237.83397651118878,249.48747055395813,0.0,LET7256,False,False,False,,12192,12961.62,1532271657.947,1532271658.659,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:00+00:00,0d0979,28.45095876920021,-106.7726225011489,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12961.62,1532271659.971,1532271659.971,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:01+00:00,0d0979,28.45095876920021,-106.7726225011489,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12961.62,1532271659.971,1532271660.627,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:02+00:00,0d0979,28.450103759765625,-106.77511948805588,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12961.62,1532271661.105,1532271661.412,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:03+00:00,0d0979,28.449371337890625,-106.77739070012018,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12961.62,1532271662.027,1532271662.356,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:04+00:00,0d0979,28.448538052833687,-106.77989286534927,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12961.62,1532271663.138,1532271663.413,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:05+00:00,0d0979,28.448538052833687,-106.77989286534927,238.3158706687106,249.5308103675178,0.0,LET7256,False,False,False,,12192,12969.24,1532271663.138,1532271664.703,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:06+00:00,0d0979,28.446762084960938,-106.78526071401743,238.3158706687106,249.5308103675178,0.32512,LET7256,False,False,False,,12192,12969.24,1532271665.628,1532271665.782,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:07+00:00,0d0979,28.44630354541843,-106.78662468405332,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12969.24,1532271666.242,1532271666.858,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:08+00:00,0d0979,28.445558709613348,-106.7889404296875,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12969.24,1532271667.165,1532271667.165,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:09+00:00,0d0979,28.444581112619172,-106.79184857536765,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12969.24,1532271668.527,1532271668.924,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:10+00:00,0d0979,28.443740844726562,-106.79434556227463,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271669.635,1532271669.952,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:11+00:00,0d0979,28.44332420219809,-106.79572610294119,238.3158706687106,249.5308103675178,0.32512,LET7256,False,False,False,,12192,12961.62,1532271670.135,1532271670.949,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:12+00:00,0d0979,28.44234660520392,-106.79868810317097,238.3158706687106,249.5308103675178,0.32512,LET7256,False,False,False,,12192,12961.62,1532271671.605,1532271671.605,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:13+00:00,0d0979,28.44234660520392,-106.79868810317097,238.3158706687106,249.5308103675178,0.32512,LET7256,False,False,False,,12192,12961.62,1532271671.605,1532271671.605,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:14+00:00,0d0979,28.44104314254502,-106.80256563074448,238.3158706687106,249.5308103675178,0.32512,LET7256,False,False,False,,12192,12961.62,1532271673.083,1532271673.677,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:15+00:00,0d0979,28.440216064453125,-106.80506779597354,238.3158706687106,249.5308103675178,0.32512,LET7256,False,False,False,,12192,12961.62,1532271674.171,1532271674.171,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:16+00:00,0d0979,28.439483642578125,-106.80733900803784,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271675.091,1532271675.091,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:17+00:00,0d0979,28.439483642578125,-106.80733900803784,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271675.091,1532271675.091,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
