time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2021-10-10 21:28:55+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:28:56+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:28:57+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:28:58+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:28:59+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:00+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:01+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:02+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:03+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:04+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:05+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:06+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:07+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:08+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:09+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:10+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:11+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:12+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:13+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:14+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:15+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:16+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:17+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:18+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:19+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:20+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
